"Proonto Chat","Proonto Chat"
"Chat","Chat"
"General","General"
"Test Mode","Test Mode"
"Username","Username"
"Password","Password"
"Company ID","Company ID"
"Enabled","Enabled"
"Your Company ID is the unique identifier for your account. You can find your company ID under `company settings` in Proonto dashboard.","Your Company ID is the unique identifier for your account. You can find your company ID under `company settings` in Proonto dashboard."
"Enable/disable Proonto in your Magento store.","Enable/disable Proonto in your Magento store."
"To start using Proonto in your online store please create your free account.","To start using Proonto in your online store please create your free account."
"Already have your account?","Already have your account?"
"Login.","Login."
"Create Free Account","Create Free Account"
"Verify Your Account","Verify Your Account"
"Edit Company ID","Edit Company ID"
"By signing up, I agree to the <a href=""%s"" target=""_blank"">terms of service</a>","By signing up, I agree to the <a href=""%s"" target=""_blank"">terms of service</a>"
"Login <a href=""%s"" target=""_blank"">here</a> to set your configurations and start using the app.","Login <a href=""%s"" target=""_blank"">here</a> to set your configurations and start using the app."
"Feel free to contact Proonto support at <a href=""%1$s"">%2$s</a> with any questions.","Feel free to contact Proonto support at <a href=""%1$s"">%2$s</a> with any questions."
"Please, enter valid company id","Please, enter valid company id"
"Verify Account","Verify Account"
"Sign Up","Sign Up"
"Sign up request failed.","Sign up request failed."
"Verify account request failed.","Verify account request failed."
"Required String parameter 'username' is not present","Required String parameter 'username' is not present"
"Required String parameter 'password' is not present","Required String parameter 'password' is not present"
"Username must be in a valid email format","Username must be in a valid email format"
"Invalid username or password","Invalid username or password"
"Username already exist, try a different username","Username already exist, try a different username"
"Your account was successfully verified.","Your account was successfully verified."
"You were successfully signed up.","You were successfully signed up."
